date,type,likes_count_fb,comments_count_fb,shares_count_fb,sentiment,valence,post_link
03/06/2016,video,768,773,765,positive,1,https://www.facebook.com/77249349077/posts/10154315242109078
04/06/2016,link,219,150,20,positive,3,https://www.facebook.com/77249349077/posts/10154317182814078
05/06/2016,link,448,262,79,positive,7,https://www.facebook.com/77249349077/posts/10154319572539078
06/06/2016,photo,87,205,95,neutral,0,https://www.facebook.com/77249349077/posts/10154321981839078
06/06/2016,link,128,30,56,neutral,0,https://www.facebook.com/77249349077/posts/10154322679354078
06/06/2016,link,3087,436,290,neutral,0,https://www.facebook.com/77249349077/posts/10154322914374078
07/06/2016,link,78,41,14,neutral,0,https://www.facebook.com/77249349077/posts/10154324012549078
07/06/2016,photo,235,93,58,neutral,0,https://www.facebook.com/77249349077/posts/10154324214724078
07/06/2016,photo,296,77,172,neutral,0,https://www.facebook.com/77249349077/posts/10154324529239078
07/06/2016,photo,37,81,13,neutral,0,https://www.facebook.com/77249349077/posts/10154324821894078
07/06/2016,photo,211,51,91,negative,-1,https://www.facebook.com/77249349077/posts/10154324987644078
08/06/2016,photo,1598,939,397,positive,1,https://www.facebook.com/77249349077/posts/10154326847574078
08/06/2016,photo,98,307,60,neutral,0,https://www.facebook.com/77249349077/posts/10154327247624078
08/06/2016,link,339,88,85,positive,1,https://www.facebook.com/77249349077/posts/10154327992014078
09/06/2016,link,195,306,63,positive,2,https://www.facebook.com/77249349077/posts/10154329596839078
09/06/2016,link,144,53,11,neutral,0,https://www.facebook.com/77249349077/posts/10154329995434078
09/06/2016,link,36,43,11,positive,2,https://www.facebook.com/77249349077/posts/10154330271749078
09/06/2016,video,650,544,210,positive,2,https://www.facebook.com/77249349077/posts/10154330335599078
09/06/2016,video,1253,445,725,neutral,0,https://www.facebook.com/77249349077/posts/10154330383729078
09/06/2016,video,1115,468,270,neutral,0,https://www.facebook.com/77249349077/posts/10154330453749078
09/06/2016,video,917,511,256,neutral,0,https://www.facebook.com/77249349077/posts/10154330572714078
09/06/2016,photo,1029,478,869,neutral,0,https://www.facebook.com/77249349077/posts/10154330656339078
09/06/2016,video,812,633,581,positive,2,https://www.facebook.com/77249349077/posts/10154330682169078
09/06/2016,video,253,363,62,positive,1,https://www.facebook.com/77249349077/posts/10154330734149078
10/06/2016,link,98,284,37,positive,1,https://www.facebook.com/77249349077/posts/10154332164064078
10/06/2016,video,65,102,0,positive,1,https://www.facebook.com/77249349077/posts/10154332698344078
10/06/2016,link,288,658,56,positive,1,https://www.facebook.com/77249349077/posts/10154332865124078
12/06/2016,link,174,137,19,positive,3,https://www.facebook.com/77249349077/posts/10154332792399078
12/06/2016,photo,199,288,130,positive,1,https://www.facebook.com/77249349077/posts/10154338753529078
13/06/2016,link,558,349,202,neutral,0,https://www.facebook.com/77249349077/posts/10154340143264078
13/06/2016,photo,2231,119,0,neutral,0,https://www.facebook.com/77249349077/posts/10154340356264078
13/06/2016,photo,123,119,49,neutral,0,https://www.facebook.com/77249349077/posts/10154340692874078
13/06/2016,link,1210,208,134,negative,-1,https://www.facebook.com/77249349077/posts/10154340943369078
13/06/2016,link,461,879,157,positive,3,https://www.facebook.com/77249349077/posts/10154341204849078
14/06/2016,link,3307,341,1234,positive,2,https://www.facebook.com/77249349077/posts/10154342618424078
14/06/2016,video,858,167,0,neutral,0,https://www.facebook.com/77249349077/posts/10154343292814078
14/06/2016,photo,125,257,18,positive,2,https://www.facebook.com/77249349077/posts/10154343365794078
14/06/2016,video,830,646,1022,negative,-1,https://www.facebook.com/77249349077/posts/10154343855274078
15/06/2016,link,1244,981,422,neutral,0,https://www.facebook.com/77249349077/posts/10154345309204078
15/06/2016,video,250,262,187,neutral,0,https://www.facebook.com/77249349077/posts/10154345989344078
15/06/2016,video,553,443,176,negative,-1,https://www.facebook.com/77249349077/posts/10154346151734078
16/06/2016,photo,1654,1248,448,neutral,0,https://www.facebook.com/77249349077/posts/10154347955194078
16/06/2016,link,2155,256,0,neutral,0,https://www.facebook.com/77249349077/posts/10154348610004078
19/06/2016,link,1765,1339,799,positive,3,https://www.facebook.com/77249349077/posts/10154356339684078
19/06/2016,video,1247,914,1064,neutral,0,https://www.facebook.com/77249349077/posts/10154357297699078
20/06/2016,photo,547,676,197,positive,2,https://www.facebook.com/77249349077/posts/10154358887794078
20/06/2016,video,695,509,0,neutral,0,https://www.facebook.com/77249349077/posts/10154359247069078
20/06/2016,video,772,91,390,negative,-2,https://www.facebook.com/77249349077/posts/10154359402314078
20/06/2016,video,719,733,375,neutral,0,https://www.facebook.com/77249349077/posts/10154359667859078
21/06/2016,photo,609,601,108,positive,2,https://www.facebook.com/77249349077/posts/10154361278489078
21/06/2016,photo,752,661,879,positive,1,https://www.facebook.com/77249349077/posts/10154361789289078
22/06/2016,photo,965,746,323,positive,2,https://www.facebook.com/77249349077/posts/10154363707324078
22/06/2016,photo,167,212,65,positive,2,https://www.facebook.com/77249349077/posts/10154363676409078
22/06/2016,link,126,176,75,neutral,0,https://www.facebook.com/77249349077/posts/10154363798369078
22/06/2016,photo,212,257,103,positive,2,https://www.facebook.com/77249349077/posts/10154363731544078
22/06/2016,video,1206,2728,324,neutral,0,https://www.facebook.com/77249349077/posts/10154363968079078
22/06/2016,video,672,270,0,neutral,0,https://www.facebook.com/77249349077/posts/10154364381519078
22/06/2016,photo,185,312,50,positive,2,https://www.facebook.com/77249349077/posts/10154363741879078
22/06/2016,photo,254,249,60,positive,1,https://www.facebook.com/77249349077/posts/10154363804869078
22/06/2016,photo,377,344,86,positive,1,https://www.facebook.com/77249349077/posts/10154363861699078
23/06/2016,photo,1023,604,515,positive,2,https://www.facebook.com/77249349077/posts/10154366070334078
23/06/2016,link,451,284,129,positive,1,https://www.facebook.com/77249349077/posts/10154366301359078
23/06/2016,video,989,740,3,neutral,0,https://www.facebook.com/77249349077/posts/10154366500844078
23/06/2016,link,142,219,33,positive,2,https://www.facebook.com/77249349077/posts/10154367385334078
24/06/2016,link,9076,1694,5799,positive,1,https://www.facebook.com/77249349077/posts/10154368577769078
24/06/2016,link,8433,1529,3953,neutral,0,https://www.facebook.com/77249349077/posts/10154368631119078
24/06/2016,link,1694,620,705,neutral,0,https://www.facebook.com/77249349077/posts/10154368677964078
24/06/2016,link,2514,616,1,neutral,0,https://www.facebook.com/77249349077/posts/10154369059874078
24/06/2016,link,19368,4809,3764,positive,2,https://www.facebook.com/77249349077/posts/10154369387354078
24/06/2016,link,2486,545,740,neutral,0,https://www.facebook.com/77249349077/posts/10154369419079078
24/06/2016,video,26047,5022,35106,neutral,0,https://www.facebook.com/77249349077/posts/10154369452494078
24/06/2016,link,1293,1004,359,neutral,0,https://www.facebook.com/77249349077/posts/10154369525079078
24/06/2016,photo,9968,1153,1,neutral,0,https://www.facebook.com/77249349077/posts/10154369829719078
25/06/2016,video,4535,1501,0,neutral,0,https://www.facebook.com/77249349077/posts/10154372426749078
25/06/2016,link,1803,909,450,neutral,0,https://www.facebook.com/77249349077/posts/10154373255924078
25/06/2016,photo,2681,1056,1123,positive,2,https://www.facebook.com/77249349077/posts/10154373761229078
26/06/2016,link,340,275,78,neutral,0,https://www.facebook.com/77249349077/posts/10154375319009078
26/06/2016,photo,1466,752,222,positive,2,https://www.facebook.com/77249349077/posts/10154375485529078
26/06/2016,video,2527,717,1,neutral,0,https://www.facebook.com/77249349077/posts/10154375513444078
26/06/2016,video,3569,1542,2069,positive,1,https://www.facebook.com/77249349077/posts/10154375463544078
26/06/2016,photo,2467,855,1024,positive,1,https://www.facebook.com/77249349077/posts/10154376274329078
26/06/2016,link,4824,728,0,neutral,0,https://www.facebook.com/77249349077/posts/10154376511364078
27/06/2016,link,2330,887,208,positive,2,https://www.facebook.com/77249349077/posts/10154378204179078
27/06/2016,video,9586,1744,7270,neutral,0,https://www.facebook.com/77249349077/posts/10154378364529078
27/06/2016,link,3588,1393,385,negative,-1,https://www.facebook.com/77249349077/posts/10154378439779078
28/06/2016,video,1239,246,0,neutral,0,https://www.facebook.com/77249349077/posts/10154380166324078
28/06/2016,video,26010,3559,22903,positive,2,https://www.facebook.com/77249349077/posts/10154380239479078
28/06/2016,link,1171,499,651,negative,-1,https://www.facebook.com/77249349077/posts/10154380445149078
28/06/2016,link,868,546,130,positive,2,https://www.facebook.com/77249349077/posts/10154380498059078
28/06/2016,video,4375,1026,1149,neutral,0,https://www.facebook.com/77249349077/posts/10154380581394078
28/06/2016,link,2011,580,912,positive,3,https://www.facebook.com/77249349077/posts/10154381036769078
28/06/2016,link,2626,860,1,neutral,0,https://www.facebook.com/77249349077/posts/10154381115789078
28/06/2016,link,845,489,322,positive,1,https://www.facebook.com/77249349077/posts/10154381160674078
28/06/2016,link,2532,665,436,neutral,0,https://www.facebook.com/77249349077/posts/10154381171044078
28/06/2016,link,103,80,19,neutral,0,https://www.facebook.com/77249349077/posts/10154381492809078
29/06/2016,link,4904,1120,0,neutral,0,https://www.facebook.com/77249349077/posts/10154382711859078
29/06/2016,photo,4212,877,0,neutral,0,https://www.facebook.com/77249349077/posts/10154382894619078
29/06/2016,link,926,321,275,neutral,0,https://www.facebook.com/77249349077/posts/10154383010599078
29/06/2016,photo,1517,387,1,neutral,0,https://www.facebook.com/77249349077/posts/10154383014539078
29/06/2016,video,477,307,123,positive,1,https://www.facebook.com/77249349077/posts/10154383095474078
29/06/2016,photo,4317,816,1503,positive,1,https://www.facebook.com/77249349077/posts/10154383323834078
29/06/2016,video,2759,2229,1664,positive,1,https://www.facebook.com/77249349077/posts/10154383654379078
29/06/2016,video,559,436,296,neutral,0,https://www.facebook.com/77249349077/posts/10154383778034078
29/06/2016,video,2765,368,3051,negative,-1,https://www.facebook.com/77249349077/posts/10154384090879078
29/06/2016,link,655,554,90,positive,1,https://www.facebook.com/77249349077/posts/10154384235529078
30/06/2016,link,361,230,34,positive,1,https://www.facebook.com/77249349077/posts/10154385480454078
30/06/2016,video,4469,1179,2496,negative,-2,https://www.facebook.com/77249349077/posts/10154385672394078
30/06/2016,photo,1073,223,210,positive,1,https://www.facebook.com/77249349077/posts/10154386238709078
30/06/2016,link,883,666,417,positive,1,https://www.facebook.com/77249349077/posts/10154386380159078
01/07/2016,link,585,422,166,positive,1,https://www.facebook.com/77249349077/posts/10154388005869078
01/07/2016,link,2376,1043,639,neutral,0,https://www.facebook.com/77249349077/posts/10154388702184078
01/07/2016,link,835,240,118,neutral,0,https://www.facebook.com/77249349077/posts/10154388818964078
01/07/2016,photo,299,267,65,positive,1,https://www.facebook.com/77249349077/posts/10154388894564078
02/07/2016,video,3856,1982,3893,neutral,0,https://www.facebook.com/77249349077/posts/10154390503179078
02/07/2016,link,675,720,583,negative,-1,https://www.facebook.com/77249349077/posts/10154390753954078
02/07/2016,photo,783,233,84,positive,1,https://www.facebook.com/77249349077/posts/10154391064429078
03/07/2016,link,1596,765,725,neutral,0,https://www.facebook.com/77249349077/posts/10154393102889078
04/07/2016,link,433,356,75,positive,2,https://www.facebook.com/77249349077/posts/10154395579684078
04/07/2016,link,498,527,373,negative,-1,https://www.facebook.com/77249349077/posts/10154396160544078
05/07/2016,link,979,319,80,positive,1,https://www.facebook.com/77249349077/posts/10154397760469078
05/07/2016,link,1345,343,591,positive,3,https://www.facebook.com/77249349077/posts/10154397959804078
05/07/2016,photo,517,119,196,positive,1,https://www.facebook.com/77249349077/posts/10154398544939078
05/07/2016,video,827,245,0,neutral,0,https://www.facebook.com/77249349077/posts/10154398561414078
05/07/2016,photo,2388,589,0,neutral,0,https://www.facebook.com/77249349077/posts/10154398645839078
05/07/2016,photo,114,177,17,positive,1,https://www.facebook.com/77249349077/posts/10154398765584078
05/07/2016,link,103,126,70,neutral,0,https://www.facebook.com/77249349077/posts/10154398991674078
06/07/2016,link,809,263,88,neutral,0,https://www.facebook.com/77249349077/posts/10154400233394078
06/07/2016,link,499,119,0,neutral,0,https://www.facebook.com/77249349077/posts/10154400361219078
06/07/2016,photo,721,144,454,neutral,0,https://www.facebook.com/77249349077/posts/10154400361029078
06/07/2016,video,1106,161,354,negative,-2,https://www.facebook.com/77249349077/posts/10154400468534078
06/07/2016,video,1293,207,894,neutral,0,https://www.facebook.com/77249349077/posts/10154400529484078
06/07/2016,link,342,181,129,negative,-2,https://www.facebook.com/77249349077/posts/10154401042714078
08/07/2016,video,833,250,0,neutral,0,https://www.facebook.com/77249349077/posts/10154406173249078
08/07/2016,link,275,39,49,neutral,0,https://www.facebook.com/77249349077/posts/10154406435789078
09/07/2016,link,1965,704,419,positive,3,https://www.facebook.com/77249349077/posts/10154408460039078
10/07/2016,link,200,160,155,neutral,0,https://www.facebook.com/77249349077/posts/10154406642584078
10/07/2016,link,2211,624,375,neutral,0,https://www.facebook.com/77249349077/posts/10154411462424078
10/07/2016,photo,16819,985,0,neutral,0,https://www.facebook.com/77249349077/posts/10154411655049078
11/07/2016,link,2519,667,311,neutral,0,https://www.facebook.com/77249349077/posts/10154413614079078
11/07/2016,link,2102,619,356,positive,1,https://www.facebook.com/77249349077/posts/10154413865909078
11/07/2016,link,695,872,611,neutral,0,https://www.facebook.com/77249349077/posts/10154414073394078
11/07/2016,photo,328,231,59,negative,-2,https://www.facebook.com/77249349077/posts/10154414539399078
11/07/2016,photo,1610,903,1033,positive,1,https://www.facebook.com/77249349077/posts/10154414543609078
12/07/2016,link,886,480,415,neutral,0,https://www.facebook.com/77249349077/posts/10154416324594078
13/07/2016,photo,5856,1316,0,neutral,0,https://www.facebook.com/77249349077/posts/10154418368209078
13/07/2016,video,1960,1218,609,neutral,0,https://www.facebook.com/77249349077/posts/10154418639834078
13/07/2016,photo,1732,346,343,positive,1,https://www.facebook.com/77249349077/posts/10154418573529078
13/07/2016,photo,755,850,573,neutral,0,https://www.facebook.com/77249349077/posts/10154419402409078
13/07/2016,photo,245,26,28,neutral,0,https://www.facebook.com/77249349077/posts/10154419480924078
13/07/2016,photo,1025,230,108,neutral,0,https://www.facebook.com/77249349077/posts/10154419530804078
13/07/2016,video,1580,815,0,neutral,0,https://www.facebook.com/77249349077/posts/10154419954579078
14/07/2016,link,1759,775,214,neutral,0,https://www.facebook.com/77249349077/posts/10154421605694078
14/07/2016,photo,1872,1180,723,positive,1,https://www.facebook.com/77249349077/posts/10154421845089078
14/07/2016,link,699,752,312,neutral,0,https://www.facebook.com/77249349077/posts/10154422121869078
14/07/2016,video,534,670,0,neutral,0,https://www.facebook.com/77249349077/posts/10154422588134078
15/07/2016,link,2748,498,0,neutral,0,https://www.facebook.com/77249349077/posts/10154424298159078
15/07/2016,photo,676,330,110,neutral,0,https://www.facebook.com/77249349077/posts/10154424633884078
15/07/2016,photo,2042,820,1,neutral,0,https://www.facebook.com/77249349077/posts/10154425195084078
15/07/2016,link,246,143,29,neutral,0,https://www.facebook.com/77249349077/posts/10154425326599078
15/07/2016,video,2555,701,0,neutral,0,https://www.facebook.com/77249349077/posts/10154425549824078
16/07/2016,link,1034,755,181,positive,1,https://www.facebook.com/77249349077/posts/10154428086804078
17/07/2016,link,827,754,703,neutral,0,https://www.facebook.com/77249349077/posts/10154425195214078
17/07/2016,link,266,339,54,negative,-1,https://www.facebook.com/77249349077/posts/10154431599979078
17/07/2016,link,1273,1129,109,neutral,0,https://www.facebook.com/77249349077/posts/10154432013809078
18/07/2016,photo,1392,632,1237,positive,2,https://www.facebook.com/77249349077/posts/10154434300539078
18/07/2016,video,780,701,685,negative,-1,https://www.facebook.com/77249349077/posts/10154434510199078
18/07/2016,video,6029,1273,2118,negative,-1,https://www.facebook.com/77249349077/posts/10154434914829078
18/07/2016,photo,5578,1968,9061,positive,2,https://www.facebook.com/77249349077/posts/10154435065124078
18/07/2016,link,1360,1122,1386,negative,-1,https://www.facebook.com/77249349077/posts/10154435140359078
19/07/2016,link,895,707,252,neutral,0,https://www.facebook.com/77249349077/posts/10154436581489078
19/07/2016,photo,235,198,55,positive,1,https://www.facebook.com/77249349077/posts/10154436668919078
19/07/2016,link,2528,1180,299,neutral,0,https://www.facebook.com/77249349077/posts/10154437450374078
20/07/2016,photo,502,294,154,positive,1,https://www.facebook.com/77249349077/posts/10154439620624078
20/07/2016,link,721,458,179,negative,-2,https://www.facebook.com/77249349077/posts/10154439759734078
20/07/2016,link,681,510,71,negative,-2,https://www.facebook.com/77249349077/posts/10154440164809078
21/07/2016,photo,1010,220,293,positive,1,https://www.facebook.com/77249349077/posts/10154442500644078
21/07/2016,link,2557,1025,488,positive,3,https://www.facebook.com/77249349077/posts/10154442903224078
21/07/2016,photo,328,400,45,positive,1,https://www.facebook.com/77249349077/posts/10154443181529078
22/07/2016,photo,1736,694,1116,neutral,0,https://www.facebook.com/77249349077/posts/10154445599234078
22/07/2016,photo,1425,723,270,neutral,0,https://www.facebook.com/77249349077/posts/10154446187469078
22/07/2016,link,899,599,212,neutral,0,https://www.facebook.com/77249349077/posts/10154446244659078
24/07/2016,link,1227,1169,478,positive,1,https://www.facebook.com/77249349077/posts/10154446215034078
25/07/2016,link,544,622,155,neutral,0,https://www.facebook.com/77249349077/posts/10154453859399078
25/07/2016,photo,1084,898,480,positive,1,https://www.facebook.com/77249349077/posts/10154454240329078
25/07/2016,link,1143,813,187,positive,1,https://www.facebook.com/77249349077/posts/10154455017139078
25/07/2016,video,1032,701,0,neutral,0,https://www.facebook.com/77249349077/posts/10154455302074078
26/07/2016,photo,515,623,162,positive,1,https://www.facebook.com/77249349077/posts/10154457451664078
27/07/2016,photo,566,959,231,positive,1,https://www.facebook.com/77249349077/posts/10154459963274078
28/07/2016,photo,244,558,162,neutral,0,https://www.facebook.com/77249349077/posts/10154463223259078
28/07/2016,video,358,1061,1,neutral,0,https://www.facebook.com/77249349077/posts/10154463429679078
29/07/2016,photo,454,659,160,positive,2,https://www.facebook.com/77249349077/posts/10154466575459078
30/07/2016,photo,834,486,192,positive,2,https://www.facebook.com/77249349077/posts/10154469117129078
30/07/2016,link,285,367,54,neutral,0,https://www.facebook.com/77249349077/posts/10154468931479078
01/08/2016,photo,1262,700,357,positive,1,https://www.facebook.com/77249349077/posts/10154475472244078
02/08/2016,link,574,191,131,positive,3,https://www.facebook.com/77249349077/posts/10154478378604078
02/08/2016,photo,489,208,195,neutral,0,https://www.facebook.com/77249349077/posts/10154478375804078
02/08/2016,photo,332,392,153,positive,1,https://www.facebook.com/77249349077/posts/10154479401139078
03/08/2016,photo,976,421,383,positive,1,https://www.facebook.com/77249349077/posts/10154480936964078
04/08/2016,link,489,910,0,neutral,0,https://www.facebook.com/77249349077/posts/10154484530294078
05/08/2016,photo,2441,488,0,neutral,0,https://www.facebook.com/77249349077/posts/10154486820394078
06/08/2016,photo,267,578,94,positive,1,https://www.facebook.com/77249349077/posts/10154487646949078
07/08/2016,link,556,484,107,neutral,0,https://www.facebook.com/77249349077/posts/10154487630459078
08/08/2016,link,361,531,92,negative,-3,https://www.facebook.com/77249349077/posts/10154496093014078
09/08/2016,photo,1324,147,179,neutral,0,https://www.facebook.com/77249349077/posts/10154496467964078
09/08/2016,photo,1232,164,0,neutral,0,https://www.facebook.com/77249349077/posts/10154498832859078
09/08/2016,link,853,218,0,neutral,0,https://www.facebook.com/77249349077/posts/10154499026144078
09/08/2016,photo,1605,1338,434,neutral,0,https://www.facebook.com/77249349077/posts/10154499404339078
10/08/2016,photo,640,580,332,neutral,0,https://www.facebook.com/77249349077/posts/10154501812564078
10/08/2016,photo,585,241,137,positive,1,https://www.facebook.com/77249349077/posts/10154501864994078
13/08/2016,link,473,598,88,neutral,0,https://www.facebook.com/77249349077/posts/10154510221189078
14/08/2016,photo,717,470,151,neutral,0,https://www.facebook.com/77249349077/posts/10154513250699078
15/08/2016,link,902,209,133,neutral,0,https://www.facebook.com/77249349077/posts/10154516554329078
15/08/2016,link,546,590,337,neutral,0,https://www.facebook.com/77249349077/posts/10154517069869078
16/08/2016,photo,531,230,113,positive,1,https://www.facebook.com/77249349077/posts/10154519894674078
17/08/2016,photo,306,294,56,neutral,0,https://www.facebook.com/77249349077/posts/10154520037324078
17/08/2016,video,234,242,0,neutral,0,https://www.facebook.com/77249349077/posts/10154522233679078
17/08/2016,photo,673,373,205,neutral,0,https://www.facebook.com/77249349077/posts/10154522225409078
17/08/2016,link,150,146,56,neutral,0,https://www.facebook.com/77249349077/posts/10154522828134078
17/08/2016,photo,948,631,201,positive,2,https://www.facebook.com/77249349077/posts/10154522796909078
18/08/2016,photo,410,427,84,positive,1,https://www.facebook.com/77249349077/posts/10154525106804078
18/08/2016,link,463,839,92,positive,1,https://www.facebook.com/77249349077/posts/10154525497929078
19/08/2016,photo,425,37,1,neutral,0,https://www.facebook.com/77249349077/posts/10154528066349078
19/08/2016,photo,653,599,128,positive,3,https://www.facebook.com/77249349077/posts/10154528260034078
20/08/2016,photo,2908,745,349,positive,3,https://www.facebook.com/77249349077/posts/10154528411014078
21/08/2016,link,327,484,45,positive,1,https://www.facebook.com/77249349077/posts/10154528674039078
22/08/2016,link,406,357,77,positive,1,https://www.facebook.com/77249349077/posts/10154537324824078
22/08/2016,photo,774,128,114,neutral,0,https://www.facebook.com/77249349077/posts/10154537841984078
22/08/2016,link,615,597,777,positive,1,https://www.facebook.com/77249349077/posts/10154538450199078
23/08/2016,photo,346,469,229,neutral,0,https://www.facebook.com/77249349077/posts/10154540202649078
23/08/2016,link,390,91,61,negative,-1,https://www.facebook.com/77249349077/posts/10154540450724078
23/08/2016,video,1342,870,525,neutral,0,https://www.facebook.com/77249349077/posts/10154540879344078
23/08/2016,link,540,426,0,neutral,0,https://www.facebook.com/77249349077/posts/10154540981384078
24/08/2016,link,543,1257,169,neutral,0,https://www.facebook.com/77249349077/posts/10154543340154078
24/08/2016,photo,119,857,0,neutral,0,https://www.facebook.com/77249349077/posts/10154544339929078
25/08/2016,link,342,519,37,positive,1,https://www.facebook.com/77249349077/posts/10154546760879078
25/08/2016,photo,1065,626,230,neutral,0,https://www.facebook.com/77249349077/posts/10154547222094078
26/08/2016,link,928,1023,161,neutral,0,https://www.facebook.com/77249349077/posts/10154549481404078
27/08/2016,link,494,1201,52,positive,2,https://www.facebook.com/77249349077/posts/10154550262614078
29/08/2016,link,317,564,56,neutral,0,https://www.facebook.com/77249349077/posts/10154560753184078
30/08/2016,photo,949,598,447,positive,1,https://www.facebook.com/77249349077/posts/10154562537714078
31/08/2016,link,386,358,37,positive,1,https://www.facebook.com/77249349077/posts/10154565689309078
31/08/2016,photo,337,686,113,positive,1,https://www.facebook.com/77249349077/posts/10154566733864078
01/09/2016,link,358,376,52,positive,2,https://www.facebook.com/77249349077/posts/10154569107079078
01/09/2016,link,713,687,165,neutral,0,https://www.facebook.com/77249349077/posts/10154569127034078
02/09/2016,video,3003,3707,1936,neutral,0,https://www.facebook.com/77249349077/posts/10154572424904078
02/09/2016,video,783,295,2,neutral,0,https://www.facebook.com/77249349077/posts/10154572453829078
02/09/2016,photo,3259,923,1150,neutral,0,https://www.facebook.com/77249349077/posts/10154572431479078
02/09/2016,link,844,379,1311,positive,1,https://www.facebook.com/77249349077/posts/10154572470789078
02/09/2016,link,1046,1077,198,neutral,0,https://www.facebook.com/77249349077/posts/10154572597254078
02/09/2016,video,4627,5831,10919,neutral,0,https://www.facebook.com/77249349077/posts/10154572969204078
03/09/2016,link,381,198,40,positive,2,https://www.facebook.com/77249349077/posts/10154575852059078
03/09/2016,video,905,587,1066,neutral,0,https://www.facebook.com/77249349077/posts/10154576134344078
04/09/2016,link,666,594,122,positive,1,https://www.facebook.com/77249349077/posts/10154579553969078
05/09/2016,link,200,413,86,positive,2,https://www.facebook.com/77249349077/posts/10154582793834078
05/09/2016,link,1038,279,166,positive,1,https://www.facebook.com/77249349077/posts/10154583141259078
05/09/2016,photo,216,211,49,neutral,0,https://www.facebook.com/77249349077/posts/10154583201059078
06/09/2016,link,970,315,183,neutral,0,https://www.facebook.com/77249349077/posts/10154585325904078
06/09/2016,photo,537,108,153,positive,2,https://www.facebook.com/77249349077/posts/10154585429714078
06/09/2016,photo,121,122,37,neutral,0,https://www.facebook.com/77249349077/posts/10154585693579078
06/09/2016,link,472,213,47,neutral,0,https://www.facebook.com/77249349077/posts/10154585840794078
06/09/2016,video,841,386,329,negative,-1,https://www.facebook.com/77249349077/posts/10154585910159078
06/09/2016,link,537,437,85,neutral,0,https://www.facebook.com/77249349077/posts/10154586390014078
07/09/2016,video,584,642,594,neutral,0,https://www.facebook.com/77249349077/posts/10154588893564078
07/09/2016,photo,668,37,75,positive,2,https://www.facebook.com/77249349077/posts/10154589017089078
07/09/2016,video,1302,410,853,negative,-1,https://www.facebook.com/77249349077/posts/10154589045614078
07/09/2016,photo,667,132,142,neutral,0,https://www.facebook.com/77249349077/posts/10154588864979078
07/09/2016,link,500,251,39,neutral,0,https://www.facebook.com/77249349077/posts/10154589126874078
07/09/2016,video,782,436,341,neutral,0,https://www.facebook.com/77249349077/posts/10154589212914078
07/09/2016,link,238,170,36,positive,1,https://www.facebook.com/77249349077/posts/10154589562269078
07/09/2016,link,210,179,85,positive,1,https://www.facebook.com/77249349077/posts/10154589887444078
07/09/2016,link,332,436,93,neutral,0,https://www.facebook.com/77249349077/posts/10154590226759078
08/09/2016,video,2253,858,1054,negative,-1,https://www.facebook.com/77249349077/posts/10154592060689078
08/09/2016,link,369,348,66,positive,1,https://www.facebook.com/77249349077/posts/10154592799839078
08/09/2016,photo,930,158,203,neutral,0,https://www.facebook.com/77249349077/posts/10154592806139078
08/09/2016,photo,1966,644,1214,neutral,0,https://www.facebook.com/77249349077/posts/10154593638614078
09/09/2016,video,1461,379,0,neutral,0,https://www.facebook.com/77249349077/posts/10154594848214078
09/09/2016,link,399,331,87,positive,2,https://www.facebook.com/77249349077/posts/10154594992109078
09/09/2016,link,300,318,37,neutral,0,https://www.facebook.com/77249349077/posts/10154595680509078
09/09/2016,photo,569,224,152,neutral,0,https://www.facebook.com/77249349077/posts/10154595751939078
09/09/2016,link,282,290,56,positive,1,https://www.facebook.com/77249349077/posts/10154595755699078
10/09/2016,link,463,406,104,neutral,0,https://www.facebook.com/77249349077/posts/10154595982469078
10/09/2016,link,243,299,124,neutral,0,https://www.facebook.com/77249349077/posts/10154595979679078
11/09/2016,link,532,277,71,positive,1,https://www.facebook.com/77249349077/posts/10154595987654078
11/09/2016,link,794,415,136,positive,1,https://www.facebook.com/77249349077/posts/10154602354434078
12/09/2016,photo,2207,251,827,neutral,0,https://www.facebook.com/77249349077/posts/10154604557324078
12/09/2016,photo,886,264,395,positive,2,https://www.facebook.com/77249349077/posts/10154605097624078
12/09/2016,link,358,263,71,positive,3,https://www.facebook.com/77249349077/posts/10154605321234078
13/09/2016,link,705,184,116,neutral,0,https://www.facebook.com/77249349077/posts/10154607443134078
13/09/2016,photo,237,285,267,neutral,0,https://www.facebook.com/77249349077/posts/10154607571904078
13/09/2016,photo,203,87,32,positive,2,https://www.facebook.com/77249349077/posts/10154608019949078
13/09/2016,photo,290,103,68,positive,1,https://www.facebook.com/77249349077/posts/10154608244384078
13/09/2016,link,98,135,50,positive,1,https://www.facebook.com/77249349077/posts/10154608205419078
14/09/2016,photo,547,200,178,positive,1,https://www.facebook.com/77249349077/posts/10154610554914078
14/09/2016,video,613,680,318,positive,1,https://www.facebook.com/77249349077/posts/10154610563064078
14/09/2016,link,131,80,13,positive,2,https://www.facebook.com/77249349077/posts/10154610971109078
14/09/2016,photo,572,449,159,positive,1,https://www.facebook.com/77249349077/posts/10154611191959078
15/09/2016,link,562,341,121,positive,1,https://www.facebook.com/77249349077/posts/10154613711744078
15/09/2016,photo,1082,292,321,negative,-3,https://www.facebook.com/77249349077/posts/10154614105319078
15/09/2016,link,559,229,103,neutral,0,https://www.facebook.com/77249349077/posts/10154614182139078
15/09/2016,link,377,121,80,neutral,0,https://www.facebook.com/77249349077/posts/10154613837224078
